FilmoGenresCategoriesID,filmoId,sujetId
39355,71886,3656
39356,71887,3656
39358,71889,5981
39362,71891,5981
39363,34813,4434
39364,34813,1294
39366,71892,3656
39367,71892,5704
39368,71893,4434
39369,71893,1294
39372,71895,9700
39373,21748,4434
39374,21748,14177
39375,21753,4434
39376,21753,2945
39377,21752,4434
39378,21752,2945
39379,21752,14177
39380,71896,2945
39381,71896,3656
39384,26401,4434
39385,26401,128
39386,26401,3307
39389,18452,4434
39390,18452,14177
39391,71897,3656
39392,44365,4434
39393,44365,12629
39394,15099,4434
39395,15099,14177
39396,15099,9065
39397,21779,4434
39399,71898,3656
39400,71898,5691
39401,71899,5691
39402,71899,3656
39403,71900,5691
39404,71900,3656
39408,39008,4434
39409,39008,12629
39410,40385,4434
39411,40385,4056
39412,16362,4434
39413,16362,14177
39415,31413,4434
39416,6718,4434
39417,6718,2945
39418,6718,14177
39419,14783,4434
39420,41506,4434
39421,41506,2945
39422,18115,4434
39423,18115,2945
39424,2768,4434
39425,2768,14177
39430,71902,9700
39434,71903,9700
39435,71904,9700
39436,71905,9077
39437,71905,3656
39438,71906,3656
39440,71907,4434
39442,71908,3656
39444,71910,5691
39445,71910,3656
39446,71911,3656
39447,71912,5691
39448,71912,3656
39449,71913,3656
39451,71914,5691
39452,71914,3656
39456,71916,5691
39457,71916,3652
39458,71916,11083
39459,71915,3656
39460,71915,779
39461,71917,5691
39462,71917,3656
39464,71918,3656
39465,71918,11083
39468,71919,3656
39472,71921,3656
39473,71921,11083
39476,71922,3656
39477,54375,5691
39478,54375,3656
39479,71923,5691
39480,71923,3656
39481,71923,11083
39482,71924,5691
39483,71925,5691
39484,71926,5691
39486,71928,5691
39488,71930,5691
39489,71930,3656
39499,71931,5691
39505,71932,139
39506,71932,3656
39507,71932,11083
39508,71932,5691
39509,71935,5691
39510,71935,139
39511,71935,3656
39513,71936,5691
39514,71936,3656
39516,71937,5691
39517,71937,11083
39518,4819,4434
39519,4819,11794
39520,4819,3307
39521,4819,14177
39522,17464,4434
39523,17464,14177
39526,71939,5691
39527,71939,11083
39528,71939,3656
39529,71939,139
39530,46075,4434
39531,46075,11794
39532,46075,4073
39533,71940,779
39534,71940,13575
39544,71944,779
39545,71944,13575
39546,29031,4434
39547,29031,5940
39550,71945,779
39551,71945,13575
39555,71941,5691
39556,71941,11083
39557,71941,139
39558,71941,3656
39562,71948,5691
39563,71948,11083
39564,71948,3656
39565,71948,139
39566,15608,5691
39567,15608,3652
39568,71949,779
39569,71949,13575
39570,16604,4434
39571,16604,2945
39573,71950,5691
39574,71950,3656
39575,22287,4434
39576,22287,14177
39577,2760,4434
39578,2760,14177
39579,22291,4434
39580,22291,9065
39581,22293,4434
39582,22293,12629
39583,37706,4434
39584,37706,7323
39585,37706,4073
39586,1773,4434
39587,1773,128
39588,1773,14177
39589,29381,4434
39590,29381,2945
39591,1387,4434
39592,1387,14177
39593,1387,10007
39603,14060,4434
39604,14060,14177
39605,71954,779
39606,71954,13537
39607,43222,3514
39608,43222,779
39609,43222,13575
39610,71955,779
39611,71955,13575
39612,71956,779
39613,71956,13575
39614,71957,4434
39615,71958,779
39616,71958,13575
39620,71960,779
39621,71960,13575
39622,71961,779
39623,71961,13575
39624,45574,779
39625,45574,3514
39626,45574,13575
39627,25094,4434
39628,25094,12629
39629,71963,10626
39630,71964,779
39631,71964,3514
39632,71964,13575
39633,71965,779
39634,71965,3514
39635,71965,13575
39636,71967,3514
39637,71967,779
39638,71967,13575
39639,71968,779
39640,71968,3514
39641,71968,13575
39642,71969,3514
39643,71969,13575
39644,71969,779
39645,71970,3514
39646,71970,13575
39647,71970,779
39648,71971,779
39649,71971,13575
39650,71971,3514
39651,71972,779
39652,71972,13575
39653,71972,3514
39654,71974,3514
39655,71974,13575
39656,71974,779
39657,71973,5691
39658,71973,3656
39659,45620,779
39660,45620,13575
39661,45620,3514
39662,34905,779
39663,34905,13575
39664,34905,3514
39665,71975,5691
39666,71975,3656
39667,71976,779
39668,71976,13575
39669,71976,3514
39670,71978,3514
39671,71978,779
39672,71978,13575
39673,71977,5691
39674,71977,3656
39675,71977,139
39676,71979,779
39677,71979,13575
39678,71979,3514
39679,71980,3514
39680,71980,13575
39681,71980,779
39685,71981,5691
39686,71981,3656
39687,71983,3514
39688,71983,13575
39689,71983,779
39695,71985,779
39696,71985,13575
39697,71985,3514
39698,71986,779
39699,71986,13575
39700,71986,3514
39701,71987,779
39702,71987,13575
39703,71987,3514
39704,71988,4434
39705,71988,4073
39706,14054,4434
39707,14054,4056
39708,71989,3514
39709,71989,13575
39710,71989,779
39711,68113,4434
39712,68113,5538
39713,68113,14177
39714,71990,4434
39715,71990,3307
39716,23650,4434
39717,23650,3307
39718,71991,3514
39719,71991,13575
39720,71991,779
39721,19592,4434
39722,71992,779
39723,71992,13575
39724,71992,3514
39725,14875,4434
39726,14875,2945
39727,71993,4434
39728,71993,2945
39729,71994,779
39730,71994,13575
39731,71994,3514
39732,71995,4434
39733,71995,12629
39734,8790,4434
39735,8790,2945
39736,71997,4434
39737,71997,2945
39740,71998,3656
39741,71999,4434
39742,26554,3656
39743,16456,4434
39744,16456,14177
39745,23154,4434
39746,23154,14177
39747,2716,4434
39748,2716,3307
39749,2716,11794
39750,2716,14177
39751,57579,4434
39752,57579,14177
39753,1767,4434
39754,1767,14177
39755,1767,5704
39756,72000,4434
39757,72000,2948
39759,72002,4434
39760,72002,5538
39761,72003,4434
39762,72003,14177
39763,72004,13575
39764,72004,3514
39765,72004,779
39766,16836,4434
39767,16836,14177
39768,72005,13575
39769,72005,3514
39770,72005,779
39771,8709,4434
39772,8709,14177
39773,72006,13575
39774,72006,3514
39775,72006,779
39778,72007,13575
39779,72007,779
39780,72007,3514
39781,4350,4434
39782,4350,14177
39783,27471,13575
39784,27471,3514
39785,27471,779
39786,11109,4434
39787,11109,14177
39788,11109,9077
39789,58487,4434
39790,58487,2945
39791,58487,10196
39792,72008,779
39793,72008,13575
39794,72008,3514
39795,72009,13575
39796,72009,3514
39797,72009,779
39798,5274,4434
39799,5274,14177
39800,5274,10196
39801,7624,4434
39802,7624,14177
39803,72010,779
39804,72010,13575
39805,72010,3514
39806,44400,13575
39807,44400,779
39808,44400,3514
39809,72011,3514
39810,72011,779
39811,72011,13575
39812,60372,779
39813,60372,13575
39814,60372,3514
39815,72012,13575
39816,72012,3514
39817,72012,779
39818,72013,779
39819,72013,13575
39820,72013,3514
39821,72014,13575
39822,72014,779
39823,72014,3514
39826,72016,4434
39827,72016,4056
39828,72017,13610
39829,72017,14003
39834,59310,779
39835,59310,4283
39836,59310,4434
39840,71831,14177
39841,71831,4434
39866,72021,779
39867,72021,13575
39868,72021,3514
39869,72022,779
39870,72022,13575
39871,72022,3514
39872,72023,779
39873,72023,13575
39874,72023,3514
39875,71880,3656
39876,72024,3514
39877,72024,779
39878,72024,13575
39879,72025,779
39880,72025,13575
39881,72025,3514
39882,72026,13575
39883,72026,3514
39884,72026,779
39885,71890,3656
39886,71890,3307
39887,72027,3514
39888,72027,13575
39889,72027,779
39890,72028,779
39891,72028,13575
39892,72028,3514
39893,43439,779
39894,43439,13575
39895,43439,3514
39896,72029,633
39897,72030,779
39898,72030,13575
39899,72030,3514
39900,72031,13575
39901,72031,3514
39902,72031,779
39903,72032,779
39904,72032,13575
39905,72032,3514
39906,45492,779
39907,45492,13575
39908,45492,3514
39909,72034,779
39910,72034,13575
39911,72034,3514
39912,35421,779
39913,35421,13575
39914,35421,3514
39915,72035,3514
39916,72035,13575
39917,72035,779
39918,72033,4434
39919,72033,5691
39920,72036,779
39921,72036,13575
39922,72036,3514
39923,72037,13575
39924,72037,779
39925,72037,3514
39926,72038,13575
39927,72038,779
39928,72038,3514
39929,72039,779
39930,72039,13575
39931,72039,3514
39932,16602,4434
39933,72040,4434
39934,72040,14177
39935,36057,779
39936,36057,772
39937,36057,6319
39938,36215,6319
39939,38177,779
39940,38177,13579
39941,38177,6319
39942,72041,4434
39943,72041,2945
39944,72042,11613
39945,72043,11613
39946,58812,4434
39947,58812,2945
39948,72044,11613
39949,39737,4434
39950,39737,14177
39951,58604,4434
39952,72045,3656
39953,58889,4434
39954,58889,2945
39955,72046,4434
39956,72046,14177
39957,72047,4434
39958,72047,14177
39959,72047,1294
39962,72049,3657
39964,72051,4434
39965,72051,10196
39968,1949,12629
39969,1949,4434
39970,1949,14177
39971,1949,11794
39972,72052,4434
39973,72052,1294
39974,72053,4434
39975,72053,14177
39976,72055,4434
39977,72055,14177
39978,64181,4434
39979,64181,14177
39980,64181,5538
39981,56979,4434
39982,56979,14177
39983,56979,5538
39986,68315,5940
39987,68315,3656
39988,72057,5691
39989,72057,139
39990,72057,3656
39991,44454,4434
39992,44454,2948
39993,72058,5691
39994,72058,3656
39995,72058,139
39996,72061,3656
39997,29110,4434
39998,29110,1294
39999,29110,2945
40000,72059,5691
40001,72059,139
40002,72059,3656
40003,72062,12346
40004,60074,139
40005,60074,3656
40006,60074,5691
40007,72063,5691
40008,72063,3656
40016,72067,3656
40017,72067,633
40018,72068,3656
40019,72068,633
40020,72068,11083
40021,72069,3656
40022,72069,633
40023,72069,11083
40030,72073,3656
40031,72073,633
40032,72073,11083
40036,72075,3656
40037,72075,633
40038,72075,11083
40042,72077,3656
40043,72077,633
40044,72077,11083
40045,72078,3656
40046,72078,633
40047,72078,11083
40054,72060,633
40055,35752,4434
40056,35752,2945
40057,25956,4434
40058,25956,14177
40062,11023,4434
40063,11023,10507
40065,72085,4434
40066,72085,5691
40067,72085,5733
40068,72086,5691
40069,72086,3656
40070,72087,5691
40071,72087,3656
40074,72089,5691
40075,72089,3656
40076,72090,5691
40077,72090,3656
40078,38105,4434
40079,38105,9065
40080,38105,128
40081,38105,14177
40082,72091,5691
40083,72091,3656
40084,72092,3656
40085,16464,4434
40086,16464,14177
40087,39881,4434
40088,39881,14177
40089,39881,10196
40090,72093,5691
40091,72093,3656
40092,72093,139
40093,72094,5691
40094,72094,3656
40099,10855,3656
40100,10855,1592
40101,3643,4434
40102,3643,14177
40104,72097,5691
40105,72098,5691
40106,72098,3656
40107,72099,5691
40108,72099,3656
40109,72100,5691
40110,72100,3656
40111,72103,5691
40112,72103,3656
40113,72104,5691
40114,72104,3656
40115,72104,139
40116,72106,5691
40117,72106,3656
40118,72107,5691
40119,72107,3656
40122,72109,5691
40123,72109,3656
40124,72110,5691
40125,72110,3656
40126,72110,139
40127,72111,5691
40128,72111,3656
40131,72112,5691
40132,72112,3656
40133,72112,11083
40134,72113,5691
40135,72113,3656
40136,72113,11083
40137,72114,5691
40138,72114,3656
40139,72114,139
40140,72115,5691
40141,72115,3656
40142,72116,5691
40143,72116,11083
40144,72116,3656
40147,72117,5691
40148,72117,11083
40149,72117,3656
40150,72118,4434
40151,72118,2948
40152,72119,4434
40153,72120,5691
40154,72120,3656
40155,72121,5691
40156,72121,3656
40159,72122,5691
40160,72122,3656
40161,72122,139
40164,72123,5691
40165,72123,3656
40166,7279,4434
40167,7279,14177
40168,5599,4434
40169,5599,14177
40171,72125,5691
40172,72125,3652
40173,7278,4434
40174,7278,14177
40175,401,4434
40176,401,2945
40177,401,14177
40178,72126,5691
40179,72126,3656
40180,72126,139
40181,72127,5691
40182,72127,3656
40183,72127,11083
40184,72128,3656
40185,72128,5691
40189,65133,139
40190,65133,3656
40191,50297,3656
40192,50297,3985
40196,63456,3855
40197,63456,4434
40198,63456,3985
40199,72080,3656
40200,72080,633
40208,72065,3656
40209,72065,633
40210,72065,10007
40211,72066,3656
40212,72066,633
40213,72066,11083
40214,72066,10007
40215,72070,3656
40216,72070,633
40217,72070,10007
40218,72071,3656
40219,72071,633
40220,72071,970
40221,72072,3656
40222,72072,633
40223,72072,10007
40224,72074,3656
40225,72074,633
40226,72074,11083
40227,72074,10007
40232,72079,3656
40233,72079,633
40234,72079,11083
40235,72079,10007
40236,24650,13523
40237,24650,4434
40238,24650,779
40243,61967,3656
40244,61967,10007
40245,72129,9700
40246,72130,9700
40247,72131,9700
40248,72132,9700
40249,72133,9700
40250,72134,9700
40251,72135,9700
40252,72136,9700
40253,72137,9700
40254,72138,9700
40255,72139,9700
40256,72140,9700
40257,72141,9700
40258,72142,9700
40259,72143,9700
40260,72144,9700
40261,72145,9700
40262,72146,9700
40263,72147,9700
40264,72148,9700
40265,72149,3656
40267,72151,4434
40268,72150,3656
40269,72150,5691
40270,72150,11083
40271,72152,4434
40272,24704,4434
40273,24704,2945
40277,35071,779
40278,35071,13575
40279,35071,3514
40280,35071,2945
40281,72156,3656
40282,72157,3656
40284,66209,3985
40285,66209,4434
40286,72158,5691
40287,72158,3656
40288,72159,5691
40289,72159,3656
40290,72160,5691
40291,72160,3656
40295,72162,10507
40296,10942,5691
40297,10942,2945
40298,72163,5691
40299,72163,3656
40302,72164,3656
40303,72164,5940
40304,72165,5691
40305,72165,3656
40306,72165,11083
40314,54374,139
40315,54374,11083
40316,54374,5691
40317,54374,3656
40322,72167,5691
40323,72167,3656
40328,41415,4434
40329,35027,4433
40332,1889,4434
40333,44776,4434
40342,72170,5691
40343,72170,3656
40344,72170,11083
40345,72172,5691
40346,72172,3656
40347,72173,5691
40348,72173,3656
40352,72174,5691
40353,72174,11083
40354,72174,3656
40355,72175,5691
40356,72175,11083
40357,72175,3656
40363,72178,5691
40364,72178,3656
40365,72178,139
40366,72179,5691
40367,72179,3656
40370,72180,5691
40371,72180,3656
40372,72180,11083
40373,72180,139
40374,72181,5691
40375,72181,139
40376,72181,3656
40380,72183,5691
40381,72183,139
40382,72183,3656
40385,1179,4434
40386,1179,14177
40387,17585,5691
40388,17585,4434
40389,17585,14177
40392,62003,3656
40393,62003,970
40394,62003,1592
40395,65469,5691
40396,65469,2945
40397,13596,4434
40398,13596,11794
40404,10945,5691
40405,10945,2945
40406,72185,779
40407,72185,3514
40411,72186,5938
40412,72186,13610
40413,2554,4434
40414,2554,14177
40415,72187,9700
40416,72188,5938
40417,72188,13610
40421,72184,5691
40422,72184,3656
40424,72189,5691
40425,72189,3656
40426,72189,11083
40427,72191,9700
40428,72193,9700
40429,72192,5691
40430,72192,3656
40431,72194,9700
40432,72196,9700
40436,72197,9700
40437,72195,5691
40438,72195,9700
40441,72200,9700
40445,69893,9700
40446,70300,4434
40447,72203,9700
40448,57051,4434
40449,57051,14177
40450,72204,9700
40454,72206,4434
40455,72206,11794
40456,72206,128
40457,72206,3307
40458,67036,4433
40459,67036,3708
40460,67036,11695
40464,63649,3855
40468,72201,5691
40469,72201,3656
40470,72201,139
40471,12075,4434
40472,12075,2945
40473,12075,5691
40474,72209,9700
40479,72213,9700
40488,72216,9700
40490,25662,4434
40491,25662,2945
40495,72217,9700
40496,72218,9700
40497,72219,9700
40498,72220,9700
40499,72221,9700
40501,72223,9700
40502,72224,9700
40503,54373,139
40504,54373,5691
40505,54373,3656
40506,72225,5691
40507,72226,9700
40508,72227,9700
40509,72228,9700
40510,72229,9700
40511,72230,9700
40517,72231,765
40518,72231,3515
40519,72231,2940
40521,72234,3656
40522,72234,4434
40523,72235,4434
40531,72240,4056
40538,72245,4434
40539,56285,9065
40540,56285,14177
40541,56285,11794
40542,2087,4434
40548,72248,4434
40549,72249,4434
40550,72249,14177
40551,72250,4434
40552,72250,2945
40553,72251,4434
40554,31062,3656
40556,72253,9700
40557,72254,9700
40558,72255,9700
40559,72256,9700
40560,72257,9700
40561,72258,9700
40562,72259,9700
40564,72261,9700
40565,72262,9700
40567,72264,9700
40568,72265,9700
40569,72233,128
40570,72233,4434
40571,72233,1294
40572,52012,779
40573,52012,4212
40576,72267,4434
40577,13976,4434
40578,13976,14177
40579,13976,2945
40580,12468,14177
40582,72266,4433
40583,72266,1293
40585,35165,2945
40586,35165,4434
40589,52595,5940
40590,52595,3656
40595,72270,765
40596,32518,13610
40601,53482,779
40604,72271,14003
40605,72272,2945
40612,72278,4434
40613,72278,3307
40614,72278,11794
40615,72278,14177
40616,72278,10196
40624,72282,4434
40625,72283,4434
40626,72283,2945
40627,72283,10196
40628,72284,779
40629,72284,10507
40630,72285,11613
40631,72286,11613
40632,72287,7876
40633,22894,4434
40634,22894,14177
40635,14989,4434
40636,14989,1294
40637,14989,11794
40641,6242,5704
40642,6242,4434
40643,6242,14177
40644,6242,10196
40646,25916,3656
40647,25916,4434
40648,25916,3652
40652,26233,5691
40653,26233,2945
40654,38862,4434
40655,38862,2945
40656,38862,4283
40657,72289,4434
40658,72289,2945
40659,72289,4283
40660,72290,3656
40661,55141,4434
40662,55141,14177
40663,72291,3656
40664,72291,633
40665,72291,10007
40666,72292,3656
40667,72292,633
40668,72292,10007
40669,72293,3656
40670,72293,5704
40671,72294,3656
40672,72294,3652
40673,72294,5704
40674,72294,10007
40675,72295,3656
40676,72295,633
40677,72295,10007
40685,20417,779
40686,20417,3514
40687,14972,779
40688,14972,13523
40689,14972,3514
40692,21243,3514
40693,21243,779
40694,21244,3514
40695,21244,779
40696,28406,3514
40697,28406,779
40698,30672,3514
40699,30672,779
40700,64969,779
40701,64969,3855
40702,64969,3514
40703,65373,779
40704,65373,3514
40705,65980,779
40706,65980,3514
40717,72302,779
40718,72302,3514
40719,72302,13575
40721,72303,779
40722,72303,13575
40723,72303,3514
40724,72304,3514
40725,72304,779
40726,72304,13575
40727,72305,779
40728,72305,3514
40729,72305,13575
40730,72306,3514
40731,72306,779
40732,72306,13575
40733,72307,765
40734,72307,3515
40737,72309,3656
40738,72309,633
40739,72309,10007
40740,72310,765
40741,72310,3515
40742,72311,765
40743,72311,3515
40746,72312,3514
40747,72312,13575
40748,72312,779
40749,72313,779
40750,72313,13575
40751,72313,3514
40752,72314,779
40753,72314,13575
40754,72314,3514
40755,72315,13575
40756,72315,3514
40757,72315,779
40758,72316,3514
40759,72316,13575
40760,72316,779
40761,34653,779
40762,34653,13575
40763,34653,3514
40764,72317,3656
40765,72318,3656
40766,72319,779
40767,72319,13575
40768,72319,3514
40771,72321,633
40772,72321,3656
40773,72321,11083
40774,72322,633
40775,72322,3656
40776,72308,3656
40777,72308,10007
40778,72308,5538
40779,72308,9668
40780,72323,13575
40781,72323,3514
40782,72323,779
40783,72324,13575
40784,72324,3514
40785,72324,779
40786,72325,3514
40787,72325,13575
40788,72325,779
40789,72326,13575
40790,72326,3514
40791,72326,779
40792,72327,3514
40793,72327,13575
40794,72327,779
40798,72329,779
40799,72329,3514
40800,72329,13575
40801,72330,3514
40802,72330,13575
40803,72330,779
40804,72331,3514
40805,72331,13575
40806,72331,779
40807,72332,13575
40808,72332,3514
40809,72332,779
40810,72332,5538
40811,45011,779
40812,45011,13575
40813,45011,3514
40814,72333,3514
40815,72333,13575
40816,72333,779
40817,72334,779
40818,72334,13575
40819,72334,3514
40820,72334,5538
40821,72335,4434
40822,72336,3514
40823,72336,13575
40824,72336,779
40825,72337,6871
40826,72338,3656
40827,72339,3514
40828,72339,13575
40829,72339,779
40840,72340,779
40841,72340,13575
40842,72340,3514
40846,72341,3514
40847,72341,779
40848,72341,13575
40849,48805,970
40850,48805,3656
40856,72342,3514
40857,72342,13575
40858,72342,779
40859,72343,3514
40860,72343,13575
40861,72343,779
40865,32186,3411
40866,32186,3658
40867,72344,13575
40868,72344,3514
40869,72344,779
40870,65651,779
40871,65651,3514
40872,65651,13575
40873,65646,779
40874,65646,3514
40875,65646,13575
40876,65645,779
40877,65645,3514
40878,65645,13575
40879,65639,779
40880,65639,3514
40881,65639,13575
40882,72346,779
40883,72346,13575
40884,72346,3514
40885,72347,779
40886,72347,3514
40887,72347,13575
40889,72348,3514
40890,72348,779
40891,72348,13575
40892,20394,10626
40893,20394,12346
40894,72349,3514
40895,72349,13575
40896,72349,779
40897,72350,10626
40898,72350,12346
40901,72352,3657
40902,72169,3658
40903,72169,971
40904,59481,3658
40905,59481,971
40906,72353,3658
40907,72353,971
40908,72354,3657
40909,72355,3656
40910,72355,1592
40911,72356,3657
40913,72358,10626
40914,72358,1591
40915,6588,5691
40916,6588,4434
40917,72359,3657
40919,72360,3657
40920,72360,1591
40921,72361,3657
40922,72361,1591
40923,72362,3657
40924,72362,1591
40925,72363,3657
40926,72363,1591
40931,68468,3657
40932,68468,1591
40933,72366,3656
40934,66629,3656
40935,72367,1591
40936,72367,13524
40937,72368,3656
40938,72364,3657
40939,71090,3657
40940,72351,3657
40941,72351,1593
40942,69659,3657
40943,72369,3656
40944,72370,3656
40945,72371,3656
40946,72372,4434
40947,71079,3656
40948,71079,970
40949,72374,5940
40950,72374,4212
40951,72375,5940
40952,72375,4434
40953,72376,5940
40954,72376,4434
40955,72378,4434
40960,57752,4434
40961,72383,4434
40962,72384,4434
40963,72385,4434
40964,72386,4434
40965,72387,4434
40966,72388,4434
40967,72389,779
40968,72390,4434
40969,72391,4434
40970,72391,14177
40971,72392,4434
40972,69483,779
40973,72394,4434
40974,72396,4434
40975,72398,4434
40976,44281,3656
40977,44281,970
40978,72400,4434
40979,72402,4434
40980,72402,14177
40981,72403,3657
40982,72403,971
40983,28933,4434
40984,28933,3855
40985,28933,3985
40986,35129,4434
40987,35129,14177
40988,72405,4434
40989,72405,10196
40999,36321,9700
41000,23466,9700
41001,72408,9700
41008,72410,5733
41009,72410,633
41010,72411,5733
41011,72411,633
41014,72413,5733
41015,72413,633
41026,72417,3657
41027,72417,13543
41028,64970,4434
41029,64970,2945
41031,72419,5536
41032,72419,3653
41033,72420,7876
41034,72421,4434
41035,72421,14177
41036,72422,3656
41037,72422,13991
41107,72424,9700
41108,72379,12346
41109,57141,4434
41117,72425,4434
41118,11325,4434
41119,11325,2945
41120,17766,4434
41121,17766,1294
41122,17766,4302
41123,62701,3656
41124,62701,9077
41125,62701,5940
41126,62702,3656
41127,62702,9077
41128,62702,5940
41129,62704,3656
41130,62704,9077
41131,62704,5940
41132,62705,3656
41133,62705,9077
41134,62705,5940
41138,72428,633
41142,72430,3656
41147,72435,4434
41148,72435,14177
41152,72437,4434
41153,72438,3656
41154,18916,4434
41155,18916,4056
41156,72439,13610
41157,72439,14003
41158,72440,13610
41159,72440,14003
41164,57929,779
41165,57929,3656
41168,72442,14177
41169,72442,13610
41170,19287,2945
41171,19287,4434
41173,2478,4434
41174,2478,14177
41180,72444,3656
41181,72445,3656
41182,72445,1592
41183,72446,4434
41184,72446,5538
41185,72447,4434
41186,72447,14177
41187,1145,4434
41188,72449,4056
41189,17437,4434
41190,17437,14177
41191,72450,4434
41192,72450,14177
41193,32801,4434
41194,32801,12629
41195,10180,5691
41196,10180,2945
41197,10180,4434
41198,72451,3656
41207,72457,3657
41208,72458,3657
41211,72460,3657
41212,72461,4434
41213,72461,2945
41214,72461,1294
41215,72461,4283
41216,72462,4434
41217,72462,4283
41218,72462,2945
41219,72463,3657
41222,72465,3657
41224,72467,4434
41225,72467,14177
41226,72468,4434
41227,72468,2945
41228,10649,4434
41234,72470,3656
41235,60102,4434
41242,72473,4434
41243,72473,2945
41244,16313,4434
41245,16313,2945
41248,72434,4434
41249,72434,10507
41250,72434,10196
41251,72474,4434
41252,72474,2945
41253,72474,3307
41254,72475,4434
41255,72476,4434
41256,72476,14177
41257,72477,4434
41258,72477,14177
41260,6046,4434
41261,6046,14177
41262,6046,2945
41264,72480,779
41265,72480,4283
41266,72480,4434
41267,72481,4434
41268,72481,10507
41273,72484,3657
41274,72485,3657
41277,1884,3657
41278,72488,3657
41281,72489,3657
41282,72490,10626
41283,72490,4433
41284,2422,4434
41285,72491,4434
41286,72491,14177
41287,46573,4434
41288,46573,12629
41289,22854,4434
41290,19212,4434
41291,19212,14177
41292,19212,11794
41293,72492,4434
41294,72492,10196
41295,24174,4434
41296,24174,2945
41297,24174,10196
41298,72493,4434
41299,18828,3657
41300,28230,3657
41301,50044,4434
41302,50044,5940
41303,72494,633
41304,18801,3657
41305,72495,3657
41306,72496,3656
41307,72497,3656
41308,72498,3656
41310,72500,4434
41311,72500,1294
41312,72500,4283
41317,72504,4434
41318,72504,10196
41319,72505,4434
41320,72506,4434
41321,72506,14177
41322,72507,3656
41323,72508,4434
41324,72508,2948
41326,72510,4434
41327,72511,4434
41328,72511,128
41329,72511,779
41330,72511,10507
41331,72512,4434
41336,72514,4434
41337,72514,14177
41338,46318,4434
41339,33800,4434
41340,5598,4434
41341,5598,2945
41343,54824,3855
41344,54824,3656
41345,72517,14177
41346,72517,4434
41349,37784,13558
41350,37784,4073
41351,69861,10517
41352,69861,3656
41353,21186,3656
41354,21186,10517
41355,21186,3652
41356,72519,3656
41357,72519,10517
41358,11040,4434
41359,72520,4434
41360,60178,14177
41361,60178,4434
41362,12071,4434
41363,72521,4434
41364,72521,11794
41365,72522,4434
41366,72522,14177
41367,72523,4434
41368,72523,5704
41369,2883,4434
41370,2883,14177
41371,72524,4434
41372,72524,11794
41373,72525,4434
41374,72525,2948
41375,72526,13610
41376,72527,4434
41377,72527,2945
41378,72528,4434
41379,72528,14177
41382,72530,3658
41383,72531,3656
41384,72532,3656
41385,72532,633
41386,72532,10007
41387,72533,3656
41388,72534,3656
41389,72535,4434
41390,72536,4434
41391,72536,1294
41392,72536,128
41393,72536,14177
41394,72537,4434
41395,72537,1294
41396,72537,14177
41398,72540,779
41400,72542,10517
41401,72542,3656
41402,69862,10626
41403,69862,10516
41406,72543,3656
41407,72543,10007
41408,72545,3656
41409,72545,633
41410,72545,10007
41411,72546,3656
41412,72547,3656
41413,72547,10007
41414,72548,3652
41415,72549,4434
41416,72550,4434
41421,72469,4434
41422,72469,14177
41423,72469,1294
41424,72469,128
41425,72469,5538
41426,72469,5704
41429,72552,4434
41430,72553,4434
41431,72553,1294
41432,72553,14177
41433,72554,4434
41434,72554,14177
41435,72555,4434
41436,72555,14177
41437,72556,4073
41438,72557,4434
41439,72557,5691
41440,72558,4434
41441,72558,14177
41444,72559,633
41445,20022,4434
41446,20022,2945
41447,11204,4434
41448,11204,14177
41449,43502,5704
41450,43502,4434
41451,72561,12346
41452,72562,9700
41453,72563,9700
41454,72564,9700
41455,43544,4434
41456,72565,9700
41457,72566,9700
41460,72568,9700
41461,72568,779
41462,72568,3514
41463,72569,9700
41464,72570,6871
41465,72571,9700
41466,72572,5538
41467,72572,4434
41468,72573,9700
41469,72574,12346
41470,72575,9700
41471,72576,9700
41472,72577,9700
41473,72578,9700
41474,72579,9700
41475,72580,9700
41476,72581,9700
41477,72582,9700
41478,72583,9700
41479,72584,138
41480,72585,9700
41481,72586,9700
41482,72587,9700
41483,72588,9700
41484,72589,9700
41486,72591,9700
41487,72592,9700
41488,72593,9700
41489,72595,9700
41490,72596,9700
41491,72597,9700
41492,72598,9700
41493,72599,9700
41494,72600,9700
41495,72601,9700
41496,72602,9700
41497,72603,9700
41498,72604,9700
41499,72605,9700
41502,72606,9700
41503,72607,9700
41504,17435,4434
41505,17435,12629
41506,17435,2945
41507,22415,4434
41508,22415,12629
41509,22415,2945
41510,29086,4434
41511,29086,12629
41512,29086,2945
41513,33648,4434
41514,33648,12629
41515,33648,2945
41516,72608,4434
41517,72608,12629
41518,72608,2945
41519,3198,4434
41520,72609,4434
41521,72609,2945
41523,72610,4434
41524,72610,1294
41525,72610,4056
41526,72611,4434
41527,72611,10507
41528,72611,4302
41529,72612,4434
41530,72612,4302
41534,72614,4434
41535,72614,2945
41536,72615,4434
41537,72615,4056
41538,4231,4434
41539,4231,14177
41540,4231,1294
41544,72616,4434
41545,72616,5538
41546,72617,4434
41547,72617,2948
41548,72618,3656
41549,72618,5691
41550,72619,3656
41551,72620,3656
41552,72620,970
41553,72621,3656
41557,21337,4433
41558,21337,3708
41562,72626,3657
41563,3603,4434
41564,3603,2945
41565,3603,14177
41566,2569,4434
41567,2569,14177
41570,45003,4434
41571,45003,2945
41572,72628,4434
41573,72628,2945
41574,72629,4434
41575,72629,14177
41577,72631,4434
