filmoId,titreOriginal,anneeSortie,genre,genreLabel,Nom,Role
252,PASSIFLORA,1985.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES,Dagmar Gueissaz-Teufel,Direction de production
252,PASSIFLORA,1985.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (TV),Dagmar Gueissaz-Teufel,Direction de production
252,PASSIFLORA,1985.0,http://www.wikidata.org/entity/Q93204,SÉRIE DOCUMENTAIRE,Dagmar Gueissaz-Teufel,Direction de production
252,PASSIFLORA,1985.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Dagmar Gueissaz-Teufel,Direction de production
252,PASSIFLORA,1985.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Dagmar Gueissaz-Teufel,Direction de production
252,PASSIFLORA,1985.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Dagmar Gueissaz-Teufel,Direction de production
252,PASSIFLORA,1985.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,Dagmar Gueissaz-Teufel,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRE DRAMATISÉ,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRE DRAMATISÉ,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRE DRAMATISÉ,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRE DRAMATISÉ,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRE DRAMATISÉ,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRE DRAMATISÉ,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRE DRAMATISÉ,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRE DRAMATISÉ,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRE DRAMATISÉ,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRE DRAMATISÉ,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRE DRAMATISÉ,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRE DRAMATISÉ,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIE DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIE DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIE DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIE DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIE DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIE DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIE DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIE DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIE DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIE DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIE DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIE DOCUMENTAIRE,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
976,ABÎME DU RÊVE,1989.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Laurette Deschamps,Direction de production
978,ALIAS WILL JAMES,1988.0,http://www.wikidata.org/entity/Q172980,WESTERN,Jacques Godbout,Direction de production
978,ALIAS WILL JAMES,1988.0,http://www.wikidata.org/entity/Q172980,WESTERNS (VIDÉO),Jacques Godbout,Direction de production
978,ALIAS WILL JAMES,1988.0,http://www.wikidata.org/entity/Q172980,WESTERNS (TV),Jacques Godbout,Direction de production
978,ALIAS WILL JAMES,1988.0,http://www.wikidata.org/entity/Q172980,WESTERNS,Jacques Godbout,Direction de production
978,ALIAS WILL JAMES,1988.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (TV),Jacques Godbout,Direction de production
978,ALIAS WILL JAMES,1988.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Jacques Godbout,Direction de production
978,ALIAS WILL JAMES,1988.0,http://www.wikidata.org/entity/Q93204,SÉRIE DOCUMENTAIRE,Jacques Godbout,Direction de production
978,ALIAS WILL JAMES,1988.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,Jacques Godbout,Direction de production
978,ALIAS WILL JAMES,1988.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Jacques Godbout,Direction de production
978,ALIAS WILL JAMES,1988.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Jacques Godbout,Direction de production
978,ALIAS WILL JAMES,1988.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES,Jacques Godbout,Direction de production
2396,MÉMOIRE BATTANTE,1983.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRE DRAMATISÉ,Arthur Lamothe,Direction de production
2396,MÉMOIRE BATTANTE,1983.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS (TV),Arthur Lamothe,Direction de production
2396,MÉMOIRE BATTANTE,1983.0,http://www.wikidata.org/entity/Q622370,DOCUMENTAIRES DRAMATISÉS,Arthur Lamothe,Direction de production
2401,ROYAL JOURNEY,1951.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (TV),David Bairstow,Direction de production
2401,ROYAL JOURNEY,1951.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES,David Bairstow,Direction de production
2401,ROYAL JOURNEY,1951.0,http://www.wikidata.org/entity/Q93204,SÉRIE DOCUMENTAIRE,David Bairstow,Direction de production
2401,ROYAL JOURNEY,1951.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,David Bairstow,Direction de production
2401,ROYAL JOURNEY,1951.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),David Bairstow,Direction de production
2401,ROYAL JOURNEY,1951.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),David Bairstow,Direction de production
2401,ROYAL JOURNEY,1951.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,David Bairstow,Direction de production
2580,ACCOMPAGNATRICE,1992.0,http://www.wikidata.org/entity/Q130232,DRAME,Claude Miller,Direction de production
2580,ACCOMPAGNATRICE,1992.0,http://www.wikidata.org/entity/Q130232,DRAMATIQUE,Claude Miller,Direction de production
2580,ACCOMPAGNATRICE,1992.0,http://www.wikidata.org/entity/Q130232,DRAMATIQUES (TV),Claude Miller,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,HUMOUR,Jean Boisvert,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,HUMOUR,Jean Boisvert,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,HUMOUR,André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,HUMOUR,André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,HUMOUR,André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,"COMÉDIE, ÉMISSIONS DE",Jean Boisvert,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,"COMÉDIE, ÉMISSIONS DE",Jean Boisvert,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,"COMÉDIE, ÉMISSIONS DE",André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,"COMÉDIE, ÉMISSIONS DE",André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,"COMÉDIE, ÉMISSIONS DE",André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,COMÉDIES,Jean Boisvert,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,COMÉDIES,Jean Boisvert,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,COMÉDIES,André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,COMÉDIES,André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,COMÉDIES,André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,"HUMOUR, ÉMISSIONS D'",Jean Boisvert,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,"HUMOUR, ÉMISSIONS D'",Jean Boisvert,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,"HUMOUR, ÉMISSIONS D'",André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,"HUMOUR, ÉMISSIONS D'",André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,"HUMOUR, ÉMISSIONS D'",André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,COMÉDIES (VIDÉO),Jean Boisvert,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,COMÉDIES (VIDÉO),Jean Boisvert,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,COMÉDIES (VIDÉO),André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,COMÉDIES (VIDÉO),André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,COMÉDIES (VIDÉO),André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,COMÉDIE,Jean Boisvert,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,COMÉDIE,Jean Boisvert,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,COMÉDIE,André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,COMÉDIE,André Lamy,Direction de production
2714,INSOLENCES D'UNE CAMÉRA,,http://www.wikidata.org/entity/Q157443,COMÉDIE,André Lamy,Direction de production
2827,PETIT DISCOURS DE LA MÉTHODE,1963.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Pierre Patry,Direction de production
2827,PETIT DISCOURS DE LA MÉTHODE,1963.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Pierre Patry,Direction de production
2827,PETIT DISCOURS DE LA MÉTHODE,1963.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES (TV),Pierre Patry,Direction de production
2827,PETIT DISCOURS DE LA MÉTHODE,1963.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Pierre Patry,Direction de production
2827,PETIT DISCOURS DE LA MÉTHODE,1963.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Pierre Patry,Direction de production
2827,PETIT DISCOURS DE LA MÉTHODE,1963.0,http://www.wikidata.org/entity/Q93204,SÉRIES DOCUMENTAIRES,Pierre Patry,Direction de production
2827,PETIT DISCOURS DE LA MÉTHODE,1963.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Pierre Patry,Direction de production
2827,PETIT DISCOURS DE LA MÉTHODE,1963.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Pierre Patry,Direction de production
2827,PETIT DISCOURS DE LA MÉTHODE,1963.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRES (VIDÉO),Pierre Patry,Direction de production
2827,PETIT DISCOURS DE LA MÉTHODE,1963.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,Pierre Patry,Direction de production
2827,PETIT DISCOURS DE LA MÉTHODE,1963.0,http://www.wikidata.org/entity/Q93204,DOCUMENTAIRE,Pierre Patry,Direction de production
